DBUID,empl.idx,pharm.idx,child.idx,health.idx,groc.idx,edupri.idx,edusec.idx,lib.idx,parks.idx,trans.idx,close,suppressed
13070282001,0.0003,,,0.0,,,,,,,0,0
13070282002,0.0018,,,0.0001,0.0174,,,,,,0,0
13070282004,0.0022,,,0.0001,0.042,,,,,,0,0
13070282005,0.0025,,,0.0001,0.1136,,,,,,0,0
13070282006,0.0023,,,0.0001,0.0192,,,,,,0,0
13070282007,0.0024,,,0.0001,0.0125,,,,,,0,0
13070282008,0.0019,,,,,,,,,,0,0
13070282009,0.0018,,,,,,,,,,0,0
13070283003,0.0007,,,,,,,,,,0,0
13070283004,0.003,,,,,,,,,,0,0
13070283008,0.0011,,,,,,,,,,0,0
13070283009,0.0007,,,,,,,,,,0,0
13070283010,0.0009,,,,,,,,,,0,0
13070283011,0.0005,,,,,,,,,,0,0
13070283013,0.0045,,,0.0001,,,,,,,0,0
13070283014,0.0056,,,0.0014,,,,,,,0,0
13070283017,0.0029,,,0.0003,,,,,,,0,0
13070283018,0.004,,,0.0018,,,,,,,0,0
13070283019,0.0047,,,0.0032,,,,,,,0,0
13070283020,0.0044,,,0.0017,,,,,,,0,0
13070283021,0.0041,,,0.002,,,,,,,0,0
13070283022,0.0038,,,0.0011,,,,,,,0,0
13070283023,0.0026,,,0.0003,,,,,,,0,0
13070283024,0.0007,,,,,,,,,,0,0
13070283025,0.0042,,,,,,,,,,0,0
13070283026,0.0033,,,,,,,,,,0,0
13070283027,0.0042,,,,,,,,,,0,0
13070283028,0.0017,,,,,,,,,,0,0
13070283029,0.003,,,,,,,,,,0,0
13070283030,0.0028,,,,,,,,,,0,0
13070283031,0.0021,,,,,,,,,,0,0
